Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
ID2165,2165,,1,504,808,0,0,0,0.564189584,1,,46923,46923,46923,46923,46923,NaN,1,NaN,0,0,0,0,-0.785398163,NaN,1,4,0.785398163,1,4
ID2422,2422,5,237,827.2109705,557.2194093,0,0,0,8.685588237,1,,34733,34733,34733,34733,8231721,0,1,Infinity,-0.012146705,-0.050785494,10.27193847,7.396355368,0.82143243,1.388783794,237,72,0.574504212,0.931237721,4.676902578
ID2168,2168,784,187,243.7326203,976.9411765,0,0,0,7.715176519,1,,26964,26964,26964,26964,5042268,0,0.681746362,Infinity,-0.106508635,-0.111893009,8.234607892,7.379015967,-0.920535289,1.115949326,187,62,0.611319278,0.935,4.53388903
ID2425,2425,47,282,834.0106383,197.3546099,0,0,0,9.474354221,1,,1455,1455,1455,1455,410310,0,1,Infinity,-0.035080968,0.045342227,11.25798898,8.019809361,1.202734178,1.403772643,282,78,0.58246491,0.936877076,4.644832407
ID2171,2171,102,240,814.8833333,990.9458333,0,0,0,8.740387445,1,,19801,19801,19801,19801,4752240,0,0.938413608,Infinity,0.086933084,-0.118909892,11.59666968,6.796505521,1.350102187,1.706269442,240,72,0.581776417,0.935672515,4.647580015
ID2432,2432,51,228,155.1491228,271.5307018,0,0,0,8.519075892,1,,2996,2996,2996,2996,683088,0,1,Infinity,-0.18529752,-0.010044347,10.94568115,6.742568273,0.429909598,1.623369717,228,72,0.552687596,0.92494929,4.768316485
ID2450,2450,24,416,418.2860577,236.5721154,0,0,0,11.50725478,1,,22452,22452,22452,22452,9340032,0,1,Infinity,0.374136881,-0.063591186,19.40830011,7.223175347,0.13496862,2.686948492,416,108,0.448183314,0.876712329,5.295135649
ID2452,2452,73,223,1008.829596,722.2242152,0,0,0,8.425147157,1,,7862,7862,7862,7862,1753226,0,1,Infinity,0.103391333,-0.085087985,11.79272418,6.179553396,1.910878846,1.908345705,223,74,0.511742266,0.91206544,4.955406523
ID2455,2455,22,211,73.09952607,127.6682464,0,0,0,8.195327082,1,,37046,37046,37046,37046,7816706,0,0.823930533,Infinity,-0.102398603,-0.172524965,10.4082393,6.590328198,0.188538347,1.579320329,211,70,0.541123306,0.929515419,4.818998736
ID2202,2202,41,133,614.7518797,44.7518797,0,0,0,6.506551688,1,,45660,45660,45660,45660,6072780,0,0.944995387,Infinity,-0.033775129,-0.037381589,7.036030953,6.148230491,0.727559729,1.144399346,133,54,0.573157507,0.910958904,4.682393835
ID2459,2459,80,428,787.8785047,433.296729,0,0,0,11.67204486,1,,5562,5562,5562,5562,2380536,0,1,Infinity,0.051141836,0.065154976,16.94739452,8.048181553,0.416462639,2.105742075,428,106,0.478676275,0.926406926,5.123703392
ID2462,2462,754,276,974.9782609,211.8768116,0,0,0,9.373021316,1,,41658,41658,41658,41658,1.15E+07,0,1,Infinity,-0.011357632,-0.187262153,13.00953008,6.966730285,0.065738074,1.867379609,276,80,0.541924733,0.937181664,4.815434123
ID2470,2470,49,363,909.5730028,552.9669421,0,0,0,10.74925526,1,,39868,39868,39868,39868,1.45E+07,0,1,Infinity,-0.018443111,0.07919905,16.48682753,7.058893141,2.817200722,2.335610867,363,98,0.474967986,0.915510719,5.143666035
ID2507,2507,50,197,491.3756345,358.035533,0,0,0,7.918778162,1,,37312,37312,37312,37312,7350464,0,1,Infinity,-0.024023432,-0.058397842,10.03503746,6.274950466,0.524766406,1.599221781,197,68,0.535375219,0.922716628,4.844799399
ID2510,2510,763,289,1021.262976,325.9446367,0,0,0,9.59122292,1,,41923,41923,41923,41923,1.21E+07,0,1,Infinity,0.239113342,-0.067577162,13.73849751,6.904466314,2.894423497,1.989798614,289,80,0.567450173,0.941368078,4.705882353
ID2259,2259,,1,488,816,0,0,0,0.564189584,1,,4705,4705,4705,4705,4705,NaN,1,NaN,0,0,0,0,-0.785398163,NaN,1,4,0.785398163,1,4
ID2524,2524,,1,520,808,0,0,0,0.564189584,1,,57798,57798,57798,57798,57798,NaN,1,NaN,0,0,0,0,-0.785398163,NaN,1,4,0.785398163,1,4
ID2269,2269,817,300,931.2566667,599.69,0,0,0,9.772050238,1,,38755,38755,38755,38755,1.16E+07,0,1,Infinity,-0.347064922,-1.27E-05,13.58957904,7.191839342,2.805449101,1.889583234,300,84,0.534284465,0.933125972,4.849742261
ID2529,2529,,1,536,808,0,0,0,0.564189584,1,,15561,15561,15561,15561,15561,NaN,1,NaN,0,0,0,0,-0.785398163,NaN,1,4,0.785398163,1,4
ID2274,2274,95,335,1250.680597,445.9671642,0,0,0,10.32636489,1,,64612,64612,64612,64612,2.16E+07,0,1,Infinity,0.035148929,-0.322522416,13.56141262,8.129085761,0.897300628,1.668258033,335,90,0.519720266,0.92032967,4.917225282
ID2276,2276,96,75,74.84,389.3066667,0,0,0,4.886025119,1,,48229,48229,48229,48229,3617175,0,1,Infinity,-0.045528074,-0.050054491,5.105707794,4.796372241,-0.981432569,1.06449365,75,40,0.589048623,0.909090909,4.618802154
ID2279,2279,,117,385.1367521,1001.017094,0,0,0,6.102643418,1,,44135,44135,44135,44135,5163795,0,1,Infinity,-0.097367298,0.184297968,8.153721976,4.898082419,2.881133329,1.664676353,117,50,0.588106145,0.924901186,4.622501635
ID2296,2296,27,107,565.7663551,95.36448598,0,0,0,5.836022432,1,,44648,44648,44648,44648,4777336,0,0.797459691,Infinity,-0.08213899,-0.098193453,6.60201469,5.374755885,-0.104428124,1.22833759,107,46,0.635445017,0.926406926,4.44698785
ID2299,2299,4,238,937.4159664,332.6596639,0,0,0,8.703892975,1,,52073,52073,52073,52073,1.24E+07,0,1,Infinity,-0.107662149,0.022651658,10.12997872,7.568765596,1.883342846,1.338392449,238,72,0.576928281,0.924271845,4.66706681
ID2302,2302,28,242,348.3553719,386.7024793,0,0,0,8.776730169,1,,47466,47466,47466,47466,1.15E+07,0,1,Infinity,-0.111503529,-0.047021638,11.81237125,6.589309513,0.340160547,1.792656913,242,74,0.555343625,0.934362934,4.756900164
ID2304,2304,33,69,785.3913043,186.7826087,0,1,1,4.686510658,1,,7350,7350,7350,7350,507150,0,1,Infinity,-0.028567846,0.084856523,5.142861142,4.485451085,-0.037904751,1.146564982,69,38,0.600470618,0.896103896,4.574662417
ID2434,2434,52,340,626.4147059,735.4088235,0,1,1,10.4031419,1,,26722,26722,26722,26722,9085480,0,1,Infinity,0.09186999,-0.02685152,14.40912698,7.461137367,-1.121705367,1.931223924,340,92,0.50479277,0.931506849,4.98940053
ID2307,2307,73,223,1010.134529,723.2466368,0,1,1,8.425147157,1,,7862,7862,7862,7862,1753226,0,0.844838853,Infinity,-0.149782034,0.095547992,11.82765476,6.091855658,1.934006151,1.941552037,223,72,0.540567254,0.931106472,4.821476617
ID2435,2435,817,311,931.5787781,600.7942122,0,1,1,9.94959168,1,,38755,38755,38755,38755,1.21E+07,0,1,Infinity,0.091416335,-0.114511562,13.83600831,7.337263488,2.873771166,1.885717792,311,84,0.553874895,0.932533733,4.763203008
ID2052,2052,78,110,885.3272727,415.9090909,0,1,1,5.917270273,1,,24704,24704,24704,24704,2717440,0,1,Infinity,-0.089842436,-0.094371382,6.394253639,5.674177677,2.346135376,1.126904021,110,48,0.59995693,0.920502092,4.576620428
ID2436,2436,95,287,1251.898955,446.9059233,0,1,1,9.55797768,1,,64612,64612,64612,64612,1.85E+07,0,1,Infinity,-0.148292547,-0.497491181,12.81269481,7.264994687,0.971626424,1.763620672,287,84,0.511132138,0.931818182,4.958363223
ID2054,2054,7,136,158.9117647,669.2647059,0,1,1,6.579524642,1,,33920,33920,33920,33920,4613120,0,1,Infinity,0.024218473,0.050953671,7.014574262,6.293103857,-1.091390756,1.114644605,136,54,0.586085872,0.909698997,4.630461799
ID2438,2438,96,79,77.20253165,390.0506329,0,1,1,5.014626707,1,,48229,48229,48229,48229,3810091,0,1,Infinity,-0.161849036,-0.090611331,5.368823695,5.082563873,2.542097326,1.056321933,79,40,0.620464549,0.913294798,4.500351604
ID2311,2311,94,243,785.3004115,838.2469136,0,1,1,8.794845214,1,,35894,35894,35894,35894,8722242,0,1,Infinity,0.008058005,0.070133654,11.80591001,6.792137066,-0.179385501,1.73817311,243,72,0.589048623,0.934615385,4.618802154
ID2440,2440,26,237,336.8945148,680.7383966,0,1,1,8.685588237,1,,3559,3559,3559,3559,843483,0,0.587336805,Infinity,-0.062570765,0.070823587,11.64791076,6.382236529,0.575448586,1.825051564,237,78,0.489518382,0.904580153,5.066644459
ID2313,2313,22,196,74.68877551,128.255102,0,1,1,7.89865417,1,,37046,37046,37046,37046,7261016,0,0.873240954,Infinity,-0.135025883,0.068712311,10.05221913,6.327240611,0.298991337,1.588720858,196,66,0.565428981,0.918032787,4.714285714
ID2443,2443,6,252,545.8095238,477.4365079,0,1,1,8.956231982,1,,58855,58855,58855,58855,1.48E+07,0,1,Infinity,-0.038566154,-0.071635652,12.91004703,6.555540761,1.44807458,1.969333652,252,74,0.578291708,0.933333333,4.661561834
ID2060,2060,67,174,996.8333333,706.3390805,0,1,1,7.442171739,1,,49152,49152,49152,49152,8552448,0,0.983588934,Infinity,0.102122225,0.044645483,8.750367294,6.475630335,0.620338127,1.351276531,174,64,0.533825314,0.915789474,4.851827479
ID2316,2316,25,187,316.0802139,94.80748663,0,1,1,7.715176519,1,,44855,44855,44855,44855,8387885,0,1,Infinity,-0.022258787,-0.098374874,8.909949747,6.902148921,-1.498213381,1.290895031,187,62,0.611319278,0.932668329,4.53388903
ID2064,2064,82,258,1242.593023,738.3449612,0,1,1,9.062226583,1,,62337,62337,62337,62337,1.61E+07,0,1,Infinity,0.065819301,-0.048661916,12.70465225,6.43716427,-0.44253108,1.973641143,258,80,0.506581815,0.928057554,4.980582451
ID2321,2321,80,408,789.2990196,433.4411765,0,1,1,11.39607097,1,,5562,5562,5562,5562,2269296,0,1,Infinity,-0.245941878,-0.006420685,17.0756572,7.56325749,0.347034857,2.257712001,408,104,0.474027294,0.915824916,5.148767223
ID2325,2325,754,293,975.3003413,212.1467577,0,1,1,9.657370069,1,,41658,41658,41658,41658,1.22E+07,0,1,Infinity,-0.111728018,0.180365106,13.41835375,7.462001505,3.122698958,1.798224477,293,78,0.605185173,0.962233169,4.556808655
ID2071,2071,30,335,125.9761194,127.9074627,0,1,1,10.32636489,1,,59650,59650,59650,59650,2.00E+07,0,1,Infinity,-0.038569183,0.085532157,15.41274796,7.347872871,1.496242514,2.097579562,335,88,0.543612365,0.924137931,4.807953609
ID2199,2199,97,484,1139.849174,907.857438,0,1,1,12.41217084,1,,1692,1692,1692,1692,818928,0,1,Infinity,-0.050840446,-0.019439064,19.77898688,8.050968567,0.067568659,2.456721414,484,110,0.502654825,0.908067542,5
ID2330,2330,49,351,909.6096866,554.2279202,0,1,1,10.57008846,1,,39868,39868,39868,39868,1.40E+07,0,1,Infinity,-0.415687292,0.162540038,16.38802185,6.866125434,2.722596564,2.386793252,351,98,0.459266565,0.9140625,5.230853024
