Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
ID2394,2394,744,161,647.9068323,147.4223602,0,0,0,7.158763278,1,,63334,63334,63334,63334,1.02E+07,0,1,Infinity,0.10343726,0.025485073,7.46021705,7.051144669,1.479171817,1.058015032,161,58,0.601422613,0.933333333,4.571040356
ID2157,2157,,168,144.047619,821.6547619,0,0,0,7.312732791,1,,50972,50972,50972,50972,8563296,0,1,Infinity,0.041417897,-0.143352412,9.601768638,5.786597179,-0.019971566,1.659311741,168,62,0.549206624,0.928176796,4.783403849
ID2669,2669,,165,798.9454545,193.3454545,0,0,0,7.247146419,1,,61617,61617,61617,61617,1.02E+07,0,0.966355534,Infinity,-0.050880965,0.028331645,7.732220026,6.837597458,0.164943733,1.13083873,165,62,0.539399363,0.926966292,4.826693454
ID2158,2158,40,311,651.9453376,416.7459807,0,0,0,9.94959168,1,,52261,52261,52261,52261,1.63E+07,0,1,Infinity,-0.07480294,-0.017568052,12.16168497,8.133708664,0.820531349,1.495220135,311,84,0.553874895,0.936746988,4.763203008
ID2414,2414,41,313,587.6453674,875.7380192,0,0,0,9.981532667,1,,61810,61810,61810,61810,1.93E+07,0,1,Infinity,0.05324926,-0.128582689,11.39048991,9.044254044,1.153946563,1.259417289,313,78,0.646494741,0.955725191,4.408820668
ID2160,2160,42,262,256.9351145,587.1412214,0,0,0,9.132206206,1,,48171,48171,48171,48171,1.26E+07,0,1,Infinity,-0.067302239,0.002256835,12.5225882,6.936422566,-0.099977612,1.805338138,262,78,0.541155342,0.920913884,4.818856093
ID2417,2417,43,185,722.4810811,8.437837838,0,0,0,7.673807982,1,,39796,39796,39796,39796,7362260,0,0.875,Infinity,-0.038277837,-0.071605191,8.936096711,6.871931087,0.264829847,1.300376357,185,60,0.645771823,0.943877551,4.411287733
ID2163,2163,44,307,1122.980456,455.0749186,0,0,0,9.885400096,1,,17455,17455,17455,17455,5358685,0,1,Infinity,0.048368263,-0.111690898,13.08679744,7.500818029,0.44679961,1.744716028,307,84,0.546751102,0.934550989,4.794133222
ID2676,2676,,178,312.6179775,427.5224719,0,0,0,7.527227892,1,,9906,9906,9906,9906,1763268,0,1,Infinity,0.009368062,0.057936364,9.592496946,6.107867041,0.6601962,1.570515023,178,66,0.51350183,0.917525773,4.946909147
ID2165,2165,45,309,353.7443366,167.5210356,0,0,0,9.917547823,1,,21039,21039,21039,21039,6501051,0,1,Infinity,-0.214746097,0.03592787,13.45525247,7.523747509,2.868978097,1.788371081,309,84,0.550312999,0.930722892,4.778593042
ID2423,2423,793,276,921.7173913,533.0471014,0,0,0,9.373021316,1,,63867,63867,63867,63867,1.76E+07,0,1,Infinity,-0.030452023,0.044231533,12.41447789,7.370283815,0.18035179,1.684396178,276,76,0.600470618,0.937181664,4.574662417
ID2679,2679,47,203,153.817734,892.6896552,0,0,0,8.038464212,1,,10420,10420,10420,10420,2115260,0,1,Infinity,-0.09520731,0.080445638,9.84015397,6.634724952,2.101764259,1.483129149,203,66,0.585622873,0.935483871,4.632291882
ID2169,2169,,446,616.7152466,38.27130045,0,0,0,11.91495737,1,,13620,13620,13620,13620,6074520,0,1,Infinity,0.338282264,0.067349259,18.40889964,8.444769208,0.159951251,2.179917437,446,106,0.49880752,0.877952756,5.019245472
ID2685,2685,48,256,58.23828125,523.2773438,0,0,0,9.027033337,1,,57780,57780,57780,57780,1.48E+07,0,1,Infinity,-0.044099998,-0.06719417,11.00792669,7.484888049,0.377989463,1.470686885,256,74,0.587470942,0.937728938,4.625
ID2174,2174,49,190,153.0315789,935.8736842,0,0,0,7.776816725,1,,38708,38708,38708,38708,7354520,0,1,Infinity,0.029566659,0.085448184,8.58403478,7.093035174,1.922319928,1.210206149,190,66,0.54811993,0.915662651,4.788143251
ID2690,2690,50,123,138.9349593,619.300813,0,0,0,6.257165173,1,,4789,4789,4789,4789,589047,0,1,Infinity,-0.052046131,-0.028526205,6.687846661,5.904992315,-0.295149579,1.132574998,123,52,0.571621149,0.928301887,4.6886821
ID2695,2695,51,236,265.5720339,137.8305085,0,0,0,8.667244841,1,,28597,28597,28597,28597,6748892,0,1,Infinity,0.035376882,0.002389897,9.936804287,7.719011226,1.043504565,1.287315693,236,72,0.572080144,0.932806324,4.686800795
ID2188,2188,52,216,449.875,77.93981481,0,0,0,8.291859587,1,,40501,40501,40501,40501,8748216,0,1,Infinity,-0.030832745,0.057230961,9.239055429,7.472481626,2.373411924,1.236410592,216,68,0.587010392,0.931034483,4.626813959
ID2701,2701,53,280,961.0071429,365.9035714,0,0,0,9.440697439,1,,29624,29624,29624,29624,8294720,0,1,Infinity,-0.006653737,-0.106034932,11.87077312,7.677871216,2.967508468,1.54610214,280,76,0.609173091,0.950764007,4.541868715
ID2196,2196,54,254,82.65748031,605.9291339,0,0,0,8.991702347,1,,9019,9019,9019,9019,2290826,0,1,Infinity,0.069978642,0.11641877,9.70598203,8.469776597,0.830894038,1.145954904,254,72,0.615713375,0.944237918,4.517681797
ID2197,2197,55,140,138.9214286,792.7357143,0,0,0,6.675581178,1,,53054,53054,53054,53054,7427560,0,1,Infinity,-0.095689379,-0.101106968,7.948825099,5.674066853,1.367286431,1.400904379,140,58,0.522976185,0.903225806,4.901894677
ID2711,2711,796,402,149.1890547,430.0995025,0,0,0,11.31196598,1,,13758,13758,13758,13758,5530716,0,0.712716908,Infinity,0.178865943,-0.087031952,16.75724666,7.992088551,1.749808292,2.096729354,402,98,0.525997604,0.926267281,4.887795747
ID2712,2712,58,98,354.2653061,764.744898,0,0,0,5.585191926,1,,29121,29121,29121,29121,2853858,0,1,Infinity,0.00615731,0.072218671,5.987034625,5.32578748,-0.085060422,1.124159506,98,46,0.581996371,0.903225806,4.646701705
ID2713,2713,59,218,1018.036697,513.7385321,0,0,0,8.330159374,1,,11205,11205,11205,11205,2442690,0,1,Infinity,0.042862256,-0.097474072,9.99692897,7.015372378,2.364054632,1.425003326,218,68,0.592445673,0.939655172,4.605541138
ID2715,2715,60,259,994.1505792,324.2509653,0,0,0,9.079772052,1,,30408,30408,30408,30408,7875672,0,1,Infinity,-0.119642295,-0.057069095,13.20406533,6.35535872,1.304316581,2.077627072,259,78,0.534958907,0.933333333,4.846684175
ID2718,2718,61,293,33.62798635,27.80204778,0,0,0,9.657370069,1,,43976,43976,43976,43976,1.29E+07,0,1,Infinity,-0.012208142,-0.098721035,12.4387775,7.480744671,0.890961454,1.662772632,293,84,0.521817827,0.939102564,4.907332398
ID2208,2208,62,224,986.4419643,191.6651786,0,0,0,8.444016491,1,,58686,58686,58686,58686,1.31E+07,0,1,Infinity,0.060061133,0.036321943,10.9907759,6.46811357,2.421977824,1.699224322,224,76,0.487338473,0.918032787,5.077963596
ID2721,2721,63,164,1022.189024,355.3719512,0,0,0,7.225151994,1,,9422,9422,9422,9422,1545208,0,0.907559007,Infinity,-0.007479287,-0.030492916,9.509439428,5.609183001,2.417524002,1.695334138,164,64,0.503145698,0.898630137,4.99756038
ID2213,2213,64,228,1062.127193,142.5570175,0,0,0,8.519075892,1,,53828,53828,53828,53828,1.23E+07,0,1,Infinity,-0.128863624,0.021682244,9.374710728,7.815818953,2.707921283,1.199453414,228,68,0.61962208,0.948024948,4.503410014
ID2725,2725,65,215,804.2883721,174.9348837,0,0,0,8.272643201,1,,18638,18638,18638,18638,4007170,0,0.460877167,Infinity,6.17E-04,-0.069763294,9.52784156,7.265763734,2.074361887,1.311333799,215,70,0.551381568,0.920770878,4.773960376
ID2472,2472,,267,516.2546816,8.142322097,0,0,0,9.218933757,1,,33916,33916,33916,33916,9055572,0,0.689873418,Infinity,0.010076373,-0.449134512,10.91544559,8.139546544,0.977330609,1.341038537,267,76,0.580890054,0.938488576,4.651124466
ID2217,2217,66,198,123.0252525,515.0606061,0,0,0,7.938851143,1,,35914,35914,35914,35914,7110972,0,1,Infinity,-0.136246217,-0.035748818,9.259734711,7.033534994,1.195396924,1.316512212,198,64,0.607456392,0.925233645,4.548281949
ID2220,2220,67,118,333.7118644,754.7457627,0,0,0,6.128667602,1,,12364,12364,12364,12364,1458952,0,1,Infinity,0.061141967,0.084859539,6.795340689,5.781196043,2.333008828,1.175421252,118,48,0.643590162,0.940239044,4.418758166
ID2476,2476,68,170,250.6588235,495.5705882,0,0,0,7.35613218,1,,24705,24705,24705,24705,4199850,0,1,Infinity,0.028832752,0.034519053,7.894958808,6.824243048,2.963617147,1.156898831,170,60,0.593411946,0.931506849,4.601789933
ID2732,2732,69,286,432.527972,513.4230769,0,0,0,9.541311621,1,,57294,57294,57294,57294,1.64E+07,0,1,Infinity,-0.036451968,-0.012900077,11.2650537,8.270917795,1.053107164,1.362007697,286,78,0.590726824,0.934640523,4.612236689
ID2225,2225,70,349,600.034384,193.6905444,0,0,0,10.53993123,1,,10061,10061,10061,10061,3511289,0,1,Infinity,0.02062563,-0.040657543,13.13650524,8.541677736,0.881728922,1.537930328,349,88,0.566330494,0.943243243,4.710532003
ID2481,2481,71,169,190.9763314,726.4852071,0,0,0,7.334464586,1,,56705,56705,56705,56705,9583145,0,0.995553472,Infinity,-0.007861789,0.026853876,8.595521943,6.415058447,-0.195963507,1.339897682,169,60,0.589921287,0.931129477,4.615384615
ID2483,2483,72,210,113.0285714,730.8619048,0,0,0,8.175883811,1,,1922,1922,1922,1922,403620,0,-0.046165492,#NAME?,-0.06478997,-0.1268023,9.228664746,7.549521176,0.738768258,1.222417228,210,64,0.644271931,0.952380952,4.41641958
ID2744,2744,,217,796.6912442,583.3364055,0,0,0,8.311031543,1,,59344,59344,59344,59344,1.29E+07,0,1,Infinity,-0.028416609,0.021367164,8.943088814,7.783476834,-1.115367846,1.148983803,217,68,0.589728033,0.925373134,4.616140786
ID2235,2235,75,166,959.3192771,85.20481928,0,0,0,7.269074295,1,,35919,35919,35919,35919,5962554,0,1,Infinity,0.019584584,0.151481822,8.290912802,6.540441939,1.093852086,1.26763801,166,60,0.579449312,0.93258427,4.656903154
ID2750,2750,76,218,435.2706422,840.940367,0,0,0,8.330159374,1,,55249,55249,55249,55249,1.20E+07,0,1,Infinity,-0.096480842,-0.037761693,9.844676475,7.047573486,2.515157174,1.396888801,218,72,0.528446912,0.919831224,4.876455323
ID2756,2756,77,252,157.7103175,462.1865079,0,0,0,8.956231982,1,,64723,64723,64723,64723,1.63E+07,0,0.987149111,Infinity,-0.104736774,-0.015320411,10.95008045,7.392368147,1.36560785,1.48126828,252,74,0.578291708,0.940298507,4.661561834
ID2245,2245,78,386,696.1632124,40.6761658,0,0,0,11.08456657,1,,46416,46416,46416,46416,1.79E+07,0,1,Infinity,-0.080540992,-0.162702627,16.36693468,7.501732894,0.895344847,2.181753858,386,104,0.448466999,0.917954816,5.293460625
ID2248,2248,79,239,517.916318,446.0669456,0,0,0,8.722159297,1,,40531,40531,40531,40531,9686909,0,1,Infinity,-0.066953197,-0.017513189,9.291820288,8.233133408,-1.084232876,1.128588573,239,72,0.579352349,0.926356589,4.657292837
ID2762,2762,,354,1181.655367,563.2062147,0,0,0,10.61516367,1,,52692,52692,52692,52692,1.87E+07,0,1,Infinity,0.120713262,-0.046108798,13.72362935,8.406553082,1.344767553,1.632491845,354,88,0.574444111,0.935270806,4.67714723
ID2251,2251,80,293,367.3515358,200.6006826,0,0,0,9.657370069,1,,5462,5462,5462,5462,1600366,0,1,Infinity,-0.045811467,-0.052599723,11.51921383,8.189450736,0.682543116,1.406591749,293,82,0.547582777,0.933121019,4.79049115
ID2255,2255,81,235,91.70638298,732.0808511,0,0,0,8.648862541,1,,42841,42841,42841,42841,1.01E+07,0,0.997838705,Infinity,0.00708089,0.044394266,9.635076161,7.820710548,1.464329227,1.231994983,235,70,0.602672876,0.934393638,4.566296511
ID2768,2768,82,207,1147.091787,274.9468599,0,0,0,8.11727457,1,,22744,22744,22744,22744,4708008,0,1,Infinity,0.047539904,-0.038942561,8.960561186,7.447409691,2.038192828,1.203178227,207,64,0.635068046,0.949541284,4.4483075
ID2002,2002,83,287,1187.554007,356.9965157,0,0,0,9.55797768,1,,38912,38912,38912,38912,1.12E+07,0,1,Infinity,0.038665802,0.099148775,10.29043018,8.917459437,0.589171372,1.153964338,287,78,0.592792302,0.933333333,4.604194422
ID2517,2517,85,359,1010.116992,737.4456825,0,0,0,10.68986666,1,,53892,53892,53892,53892,1.93E+07,0,1,Infinity,0.491480357,0.25010002,17.88628212,6.419766209,0.531835642,2.786126712,359,112,0.35964023,0.815909091,5.911133916
ID2007,2007,86,274,1004.963504,917.9489051,0,0,0,9.338999348,1,,11780,11780,11780,11780,3227720,0,1,Infinity,-0.095133209,-0.133147173,11.31873431,7.98239099,-0.226450246,1.417962904,274,76,0.596119382,0.939965695,4.591327909
ID2263,2263,87,98,267.8163265,725.3367347,0,0,0,5.585191926,1,,13404,13404,13404,13404,1313592,0,0.916733362,Infinity,-0.037328188,0.020684318,6.072851161,5.202861327,0.86805733,1.167213727,98,46,0.581996371,0.91588785,4.646701705
ID2776,2776,,112,215.3839286,747.3660714,0,0,0,5.970821321,1,,48856,48856,48856,48856,5471872,0,0.969260771,Infinity,-0.042842725,8.76E-04,6.461065839,5.513255205,0.50340612,1.171914885,112,50,0.562973404,0.910569106,4.724555913
ID2265,2265,88,114,365.1403509,787.3684211,0,0,0,6.023896333,1,,44638,44638,44638,44638,5088732,0,1,Infinity,0.075947311,0.066834019,6.609860995,5.665080996,1.530358054,1.166772549,114,48,0.621773546,0.926829268,4.495611896
ID2267,2267,89,110,76.94545455,821.2636364,0,0,0,5.917270273,1,,32353,32353,32353,32353,3558830,0,1,Infinity,-0.032631496,-0.11372898,6.372523852,5.725585696,-1.066566671,1.112990738,110,46,0.653261232,0.93220339,4.385927911
ID2523,2523,90,272,23.11397059,648.1286765,0,0,0,9.304852983,1,,4230,4230,4230,4230,1150560,0,1,Infinity,0.025956635,0.039331113,10.95681361,7.904661977,0.442340812,1.386120449,272,76,0.591768145,0.937931034,4.608176876
ID2015,2015,91,163,886.1595092,334.5828221,0,0,0,7.20309041,1,,62213,62213,62213,62213,1.01E+07,0,0.992871111,Infinity,-0.014256668,0.047454577,7.695865512,6.871903863,-0.681410551,1.119902965,163,58,0.608893701,0.923512748,4.54291061
ID2273,2273,92,237,257.9324895,560.0084388,0,0,0,8.685588237,1,,22374,22374,22374,22374,5302638,0,1,Infinity,-0.009110961,0.066922166,11.13710736,6.840698276,2.171830519,1.628065865,237,72,0.574504212,0.936758893,4.676902578
ID2786,2786,93,218,614.6330275,896.4816514,0,0,0,8.330159374,1,,8665,8665,8665,8665,1888970,0,1,Infinity,0.009399225,0.047893659,10.22791816,6.879366845,0.716466565,1.486752835,218,70,0.559075264,0.931623932,4.74099823
ID2533,2533,94,362,988.4558011,461.8950276,0,0,0,10.73443891,1,,45961,45961,45961,45961,1.66E+07,0,1,Infinity,0.067891559,-0.073773533,14.79214811,7.779045957,2.15825946,1.901537565,362,96,0.493600929,0.93059126,5.04564798
ID2022,2022,848,258,216.496124,732.9922481,0,0,0,9.062226583,1,,6406,6406,6406,6406,1652748,0,0.120945237,Infinity,0.144514613,-0.354789422,13.22023479,6.727210366,-0.083054526,1.965188253,258,80,0.506581815,0.91005291,4.980582451
ID2792,2792,96,251,221.0836653,466.3187251,0,0,0,8.938444016,1,,23770,23770,23770,23770,5966270,0,1,Infinity,0.163914859,0.301737635,12.71209012,6.488977884,1.192081615,1.959028116,251,78,0.51843508,0.922794118,4.923316344
ID2025,2025,97,192,173.015625,803.8958333,0,0,0,7.81764019,1,,59145,59145,59145,59145,1.14E+07,0,1,Infinity,0.003303689,0.007590439,8.401207792,7.294369764,0.346481399,1.151738679,192,64,0.589048623,0.927536232,4.618802154
ID2797,2797,98,299,891.7692308,185.0735786,0,0,0,9.755749893,1,,14299,14299,14299,14299,4275401,0,1,Infinity,0.062372078,0.038926425,10.90105241,8.87803516,2.380746799,1.227867678,299,78,0.617578043,0.94770206,4.510856469
ID2033,2033,100,230,264.4086957,467.1521739,0,0,0,8.556358678,1,,34060,34060,34060,34060,7833800,0,1,Infinity,-0.05931441,-0.172566773,10.38561088,7.290437296,0.104511709,1.424552528,230,70,0.589850049,0.946502058,4.615663314
ID2801,2801,101,94,1136,795.5957447,0,0,0,5.47002096,1,,12253,12253,12253,12253,1151782,0,1,Infinity,-0.014408436,0.273861684,5.923543072,5.338603578,1.158283927,1.109567883,94,44,0.610144028,0.917073171,4.538253484
ID2550,2550,102,275,1198.68,17.58909091,0,0,0,9.356025796,1,,15756,15756,15756,15756,4332900,0,1,Infinity,0.079881739,0.066270856,12.58713403,7.184786242,-0.204634294,1.751914894,275,78,0.568006561,0.938566553,4.703576975
ID2044,2044,103,217,336.8387097,438.7373272,0,0,0,8.311031543,1,,11023,11023,11023,11023,2391991,0,1,Infinity,0.108588251,0.124082776,11.07131915,6.619775865,-1.541089811,1.67246133,217,68,0.589728033,0.939393939,4.616140786
ID2556,2556,104,283,864.2261484,331.6678445,0,0,0,9.491137855,1,,54413,54413,54413,54413,1.54E+07,0,0.994627671,Infinity,-0.087834699,-0.046688078,11.87840044,7.642929204,2.114456568,1.554168582,283,80,0.555669201,0.932454695,4.755506386
ID2816,2816,22,193,350.2901554,408.8601036,0,1,1,7.837972189,1,,44271,44271,44271,44271,8544303,0,1,Infinity,-0.035551394,-0.064839201,8.126117476,7.727005477,0.379321352,1.051651575,193,64,0.592116584,0.934624697,4.606820805
ID2563,2563,51,292,266.8390411,137.6575342,0,1,1,9.64087583,1,,28597,28597,28597,28597,8350324,0,1,Infinity,0.076393474,-0.009972678,11.5713339,8.169594295,0.978006206,1.416390274,292,82,0.545713893,0.922590837,4.798687035
ID2053,2053,8,216,1128.185185,517.9768519,0,1,1,8.291859587,1,,13840,13840,13840,13840,2989440,0,1,Infinity,-0.002206065,0.018357985,10.70528797,6.467019484,2.364166461,1.655366586,216,70,0.553946133,0.933045356,4.762896722
ID2314,2314,92,246,257.6260163,560.097561,0,1,1,8.848967849,1,,22374,22374,22374,22374,5504004,0,1,Infinity,0.09068175,0.140973122,11.15248666,7.21875679,2.118162018,1.544931764,246,74,0.564522858,0.931818182,4.718067677
ID2570,2570,53,294,951.5306122,359.7108844,0,1,1,9.673836185,1,,29624,29624,29624,29624,8709456,0,1,Infinity,-0.005716994,-0.107225039,11.65485748,8.105055114,1.447789607,1.437973871,294,78,0.607250651,0.949919225,4.549052379
ID2060,2060,12,333,665.018018,118.7477477,0,1,1,10.29549378,1,,29457,29457,29457,29457,9809181,0,0.991428091,Infinity,0.03524982,0.003169597,12.99836138,8.223981302,2.325603748,1.580543645,333,88,0.540366918,0.934081346,4.822370294
