Spot.ID,Frame,Area,Quality,Source.spot.ID,IF_Divided,Time,generation_count,track
5656,33,1.18567125,285,5082,N,55,1,2
6704,34,1.19399175,287,5656,N,56.6666666666667,1,2
7331,42,1.0067805,242,6704,N,70,1,2
8522,45,0.8736525,210,7331,N,75,1,2
8613,47,1.05254325,253,8522,N,78.3333333333333,1,2
9177,49,1.1399085,274,8613,N,81.6666666666667,1,2
10147,50,1.11910725,269,9177,N,83.3333333333333,1,2
9572,51,1.131588,272,10147,N,85,1,2
10846,52,1.10246625,265,9572,N,86.6666666666667,1,2
11205,53,1.081665,260,10846,N,88.3333333333333,1,2
10495,54,1.07750475,259,11205,N,90,1,2
11595,55,0.9568575,230,10495,N,91.6666666666667,1,2
11990,56,1.0067805,242,11595,N,93.3333333333333,1,2
12550,57,1.09414575,263,11990,N,95,1,2
12822,58,1.09414575,263,12550,N,96.6666666666667,1,2
13278,59,1.0899855,262,12822,N,98.3333333333333,1,2
14666,60,0.97765875,235,13278,N,100,1,2
13721,61,1.11910725,269,14666,N,101.666666666667,1,2
14199,62,0.89445375,215,13721,N,103.333333333333,1,2
15701,63,0.98597925,237,14199,N,105,1,2
15192,64,1.10246625,265,15701,N,106.666666666667,1,2
16664,65,1.00262025,241,15192,N,108.333333333333,1,2
17499,66,1.0733445,258,16664,N,110,1,2
16695,67,1.13574825,273,17499,N,111.666666666667,1,2
17804,68,1.17735075,283,16695,N,113.333333333333,1,2
2078,0,0.915255,220,NA,N,0,0,3
2166,1,0.86117175,207,2078,N,1.66666666666667,0,3
2143,2,0.8237295,198,2166,N,3.33333333333333,0,3
2167,3,0.84453075,203,2143,N,5,0,3
2023,6,0.7904475,190,2167,N,10,0,3
2244,7,1.031742,248,2023,N,11.6666666666667,0,3
2685,11,1.381203,332,2244,N,18.3333333333333,0,3
2740,12,1.26887625,305,2685,N,20,0,3
2902,13,1.41032475,339,2740,N,21.6666666666667,0,3
3016,15,1.56841425,377,2902,N,25,0,3
3179,16,1.6557795,398,3016,N,26.6666666666667,0,3
3129,17,1.85131125,445,3179,N,28.3333333333333,0,3
3473,18,1.897074,456,3129,N,30,0,3
3197,19,0.9734985,234,3473,Y,31.6666666666667,1,3
3863,21,1.01926125,245,3197,N,35,1,3
3629,22,0.95269725,229,3863,N,36.6666666666667,1,3
3737,23,0.96101775,231,3629,N,38.3333333333333,1,3
4064,24,1.00262025,241,3737,N,40,1,3
4726,25,1.11078675,267,4064,N,41.6666666666667,1,3
4785,26,1.02758175,247,4726,N,43.3333333333333,1,3
5456,27,1.16903025,281,4785,N,45,1,3
5347,28,1.14406875,275,5456,N,46.6666666666667,1,3
4765,29,1.2397545,298,5347,N,48.3333333333333,1,3
5018,30,1.40200425,337,4765,N,50,1,3
4932,31,1.431126,344,5018,N,51.6666666666667,1,3
4960,32,1.45192725,349,4932,N,53.3333333333333,1,3
5639,33,1.547613,372,4960,N,55,1,3
6686,34,1.47688875,355,5639,N,56.6666666666667,1,3
6310,35,1.530972,368,6686,N,58.3333333333333,1,3
5828,36,0.682281,164,6310,Y,60,2,3
6382,37,0.55331325,133,5828,N,61.6666666666667,2,3
6284,38,0.648999,156,6382,N,63.3333333333333,2,3
6944,39,0.77796675,187,6284,N,65,2,3
7070,40,0.78628725,189,6944,N,66.6666666666667,2,3
7566,41,0.91941525,221,7070,N,68.3333333333333,2,3
7310,42,0.8902935,214,7566,N,70,2,3
7942,43,0.84453075,203,7310,N,71.6666666666667,2,3
9801,44,0.9069345,218,7942,N,73.3333333333333,2,3
8487,45,0.881973,212,9801,N,75,2,3
8006,46,1.14406875,275,8487,N,76.6666666666667,2,3
8603,47,1.2730365,306,8006,N,78.3333333333333,2,3
9170,48,1.17735075,283,8603,N,80,2,3
9157,49,1.44360675,347,9170,N,81.6666666666667,2,3
10139,50,1.46856825,353,9157,N,83.3333333333333,2,3
9567,51,1.47688875,355,10139,N,85,2,3
10840,52,0.8070885,194,9567,Y,86.6666666666667,3,3
11199,53,0.79460775,191,10840,N,88.3333333333333,3,3
10488,54,0.81956925,197,11199,N,90,3,3
11587,55,0.80292825,193,10488,N,91.6666666666667,3,3
11981,56,0.848691,204,11587,N,93.3333333333333,3,3
12533,57,0.931896,224,11981,N,95,3,3
12805,58,1.00262025,241,12533,N,96.6666666666667,3,3
13270,59,0.93605625,225,12805,N,98.3333333333333,3,3
14657,60,1.01926125,245,13270,N,100,3,3
14190,62,1.23559425,297,14657,N,103.333333333333,3,3
15693,63,1.397844,336,14190,N,105,3,3
15179,64,0.61155675,147,15693,Y,106.666666666667,4,3
16635,65,0.52835175,127,15179,N,108.333333333333,4,3
17477,66,0.6406785,154,16635,N,110,4,3
17301,67,0.67812075,163,17477,N,111.666666666667,4,3
18125,68,0.798768,192,17301,N,113.333333333333,4,3
2299,0,0.9901395,238,NA,N,0,0,4
2480,1,0.9734985,234,2299,N,1.66666666666667,0,4
2403,2,0.9734985,234,2480,N,3.33333333333333,0,4
2574,3,1.015101,244,2403,N,5,0,4
2420,4,1.131588,272,2574,N,6.66666666666667,0,4
2393,5,1.12742775,271,2420,N,8.33333333333333,0,4
2122,6,0.9568575,230,2393,N,10,0,4
2622,7,0.98597925,237,2122,N,11.6666666666667,0,4
2742,11,1.23559425,297,2622,N,18.3333333333333,0,4
2870,12,1.22727375,295,2742,N,20,0,4
2937,13,1.22727375,295,2870,N,21.6666666666667,0,4
3049,15,1.48520925,357,2937,N,25,0,4
3329,16,1.49352975,359,3049,N,26.6666666666667,0,4
3162,17,1.414485,340,3329,N,28.3333333333333,0,4
3505,18,1.464408,352,3162,N,30,0,4
3275,19,1.5725745,378,3505,N,31.6666666666667,0,4
4137,20,1.63497825,393,3275,N,33.3333333333333,0,4
3811,21,1.6890615,406,4137,N,35,0,4
3855,22,1.73482425,417,3811,N,36.6666666666667,0,4
3674,23,1.79306775,431,3855,N,38.3333333333333,0,4
4011,24,0.83621025,201,3674,Y,40,1,4
4562,25,0.86949225,209,4011,N,41.6666666666667,1,4
4591,26,0.865332,208,4562,N,43.3333333333333,1,4
5422,27,0.915255,220,4591,N,45,1,4
5292,28,0.91941525,221,5422,N,46.6666666666667,1,4
4574,29,0.915255,220,5292,N,48.3333333333333,1,4
4791,30,1.01094075,243,4574,N,50,1,4
4678,31,0.99846,240,4791,N,51.6666666666667,1,4
4710,32,0.99846,240,4678,N,53.3333333333333,1,4
5599,33,1.048383,252,4710,N,55,1,4
6642,34,1.0733445,258,5599,N,56.6666666666667,1,4
6161,35,1.081665,260,6642,N,58.3333333333333,1,4
5789,36,1.15238925,277,6161,N,60,1,4
6232,37,0.682281,164,5789,Y,61.6666666666667,2,4
6151,38,0.71972325,173,6232,N,63.3333333333333,2,4
6864,39,0.698922,168,6151,N,65,2,4
6918,40,0.77796675,187,6864,N,66.6666666666667,2,4
7493,41,0.71140275,171,6918,N,68.3333333333333,2,4
7254,42,0.8237295,198,7493,N,70,2,4
7835,43,0.9069345,218,7254,N,71.6666666666667,2,4
9748,44,0.965178,232,7835,N,73.3333333333333,2,4
8434,45,0.93605625,225,9748,N,75,2,4
7858,46,0.90277425,217,8434,N,76.6666666666667,2,4
8530,47,0.965178,232,7858,N,78.3333333333333,2,4
9086,48,0.92773575,223,8530,N,80,2,4
9090,49,1.00262025,241,9086,N,81.6666666666667,2,4
10098,50,1.1232675,270,9090,N,83.3333333333333,2,4
9524,51,1.09414575,263,10098,N,85,2,4
10798,52,1.06086375,255,9524,N,86.6666666666667,2,4
11155,53,0.7238835,174,10798,Y,88.3333333333333,3,4
10444,54,0.6739605,162,11155,N,90,3,4
11542,55,0.798768,192,10444,N,91.6666666666667,3,4
11931,56,0.798768,192,11542,N,93.3333333333333,3,4
12457,57,0.898614,216,11931,N,95,3,4
12730,58,0.8403705,202,12457,N,96.6666666666667,3,4
13218,59,0.91109475,219,12730,N,98.3333333333333,3,4
14600,60,0.931896,224,13218,N,100,3,4
13658,61,0.965178,232,14600,N,101.666666666667,3,4
14130,62,0.83205,200,13658,N,103.333333333333,3,4
15633,63,0.78628725,189,14130,N,105,3,4
15113,64,0.80292825,193,15633,N,106.666666666667,3,4
16421,65,1.065024,256,15113,N,108.333333333333,3,4
17227,66,1.11078675,267,16421,N,110,3,4
17241,67,0.599076,144,17227,Y,111.666666666667,4,4
18086,68,0.632358,152,17241,N,113.333333333333,4,4
2422,0,0.98597925,237,NA,N,0,0,5
2265,1,1.0733445,258,2422,N,1.66666666666667,0,5
2610,2,1.16487,280,2265,N,3.33333333333333,0,5
2222,3,1.07750475,259,2610,N,5,0,5
2057,4,1.0733445,258,2222,N,6.66666666666667,0,5
2182,5,1.14406875,275,2057,N,8.33333333333333,0,5
2158,6,1.01926125,245,2182,N,10,0,5
2488,7,1.2397545,298,2158,N,11.6666666666667,0,5
2829,11,1.3895235,334,2488,N,18.3333333333333,0,5
2764,12,1.66826025,401,2829,N,20,0,5
2970,13,1.63497825,393,2764,N,21.6666666666667,0,5
3084,15,1.763946,424,2970,N,25,0,5
3427,16,1.78474725,429,3084,N,26.6666666666667,0,5
3259,17,1.813869,436,3427,N,28.3333333333333,0,5
3540,18,1.73482425,417,3259,N,30,0,5
3365,19,1.81802925,437,3540,N,31.6666666666667,0,5
4178,20,1.847151,444,3365,N,33.3333333333333,0,5
3920,21,1.81802925,437,4178,N,35,0,5
3708,22,1.93451625,465,3920,N,36.6666666666667,0,5
3773,23,1.780587,428,3708,N,38.3333333333333,0,5
4094,24,1.8055485,434,3773,N,40,0,5
4817,25,1.9553175,470,4094,N,41.6666666666667,0,5
4909,26,1.75146525,421,4817,N,43.3333333333333,0,5
5474,27,1.68490125,405,4909,N,45,0,5
5366,28,1.863792,448,5474,N,46.6666666666667,0,5
4865,29,1.730664,416,5366,N,48.3333333333333,0,5
5195,30,1.9386765,466,4865,N,50,0,5
5071,31,1.946997,468,5195,N,51.6666666666667,0,5
5084,32,1.81802925,437,5071,N,53.3333333333333,0,5
5658,33,1.8055485,434,5084,N,55,0,5
6705,34,1.7057025,410,5658,N,56.6666666666667,0,5
6362,35,1.7722665,426,6705,N,58.3333333333333,0,5
5847,36,1.73482425,417,6362,N,60,0,5
6425,37,1.7389845,418,5847,N,61.6666666666667,0,5
6346,38,1.84299075,443,6425,N,63.3333333333333,0,5
6971,39,1.72650375,415,6346,N,65,0,5
7096,40,1.79306775,431,6971,N,66.6666666666667,0,5
7646,41,1.730664,416,7096,N,68.3333333333333,0,5
7335,42,1.780587,428,7646,N,70,0,5
7979,43,1.7889075,430,7335,N,71.6666666666667,0,5
9826,44,1.697382,408,7979,N,73.3333333333333,0,5
8527,45,1.88459325,453,9826,N,75,0,5
8171,46,1.747305,420,8527,N,76.6666666666667,0,5
8637,47,1.8721125,450,8171,N,78.3333333333333,0,5
9195,48,1.90955475,459,8637,N,80,0,5
9207,49,1.86795225,449,9195,N,81.6666666666667,0,5
10156,50,1.8388305,442,9207,N,83.3333333333333,0,5
9581,51,1.83051,440,10156,N,85,0,5
10858,52,1.91787525,461,9581,N,86.6666666666667,0,5
11218,53,1.564254,376,10858,N,88.3333333333333,0,5
10507,54,1.71818325,413,11218,N,90,0,5
11607,55,1.60169625,385,10507,N,91.6666666666667,0,5
12001,56,1.65993975,399,11607,N,93.3333333333333,0,5
12610,57,1.4727285,354,12001,N,95,0,5
12839,58,1.464408,352,12610,N,96.6666666666667,0,5
13289,59,1.48520925,357,12839,N,98.3333333333333,0,5
14678,60,1.56841425,377,13289,N,100,0,5
13733,61,1.84299075,443,14678,N,101.666666666667,0,5
14212,62,1.6224975,390,13733,N,103.333333333333,0,5
15714,63,1.58505525,381,14212,N,105,0,5
15205,64,1.59337575,383,15714,N,106.666666666667,0,5
16703,65,1.6557795,398,15205,N,108.333333333333,0,5
17528,66,1.6641,400,16703,N,110,0,5
17318,67,1.49769,360,17528,N,111.666666666667,0,5
18140,68,1.50185025,361,17318,N,113.333333333333,0,5
2593,0,1.03590225,249,NA,N,0,0,6
2443,1,1.048383,252,2593,N,1.66666666666667,0,6
2659,2,1.2064725,290,2443,N,3.33333333333333,0,6
2572,3,1.36040175,327,2659,N,5,0,6
2390,4,1.36040175,327,2572,N,6.66666666666667,0,6
2375,5,1.2563955,302,2390,N,8.33333333333333,0,6
2063,6,1.3229595,318,2375,N,10,0,6
2618,7,1.57673475,379,2063,N,11.6666666666667,0,6
2871,11,1.763946,424,2618,N,18.3333333333333,0,6
2849,12,1.863792,448,2871,N,20,0,6
2999,13,1.76810625,425,2849,N,21.6666666666667,0,6
3110,15,1.67658075,403,2999,N,25,0,6
3454,16,1.813869,436,3110,N,26.6666666666667,0,6
3351,17,1.82634975,439,3454,N,28.3333333333333,0,6
3569,18,1.9053945,458,3351,N,30,0,6
3412,19,2.1882915,526,3569,N,31.6666666666667,0,6
4204,20,2.4212655,582,3412,N,33.3333333333333,0,6
3973,21,2.56687425,617,4204,N,35,0,6
3849,22,2.3713425,570,3973,N,36.6666666666667,0,6
3912,23,1.1066265,266,3849,Y,38.3333333333333,1,6
4123,24,1.13574825,273,3912,N,40,1,6
4954,25,1.314639,316,4123,N,41.6666666666667,1,6
5130,26,1.181511,284,4954,N,43.3333333333333,1,6
5503,27,1.21895325,293,5130,N,45,1,6
5035,29,1.397844,336,5503,N,48.3333333333333,1,6
5313,30,1.23559425,297,5035,N,50,1,6
5146,31,1.36872225,329,5313,N,51.6666666666667,1,6
5225,32,1.44360675,347,5146,N,53.3333333333333,1,6
5698,33,1.3396005,322,5225,N,55,1,6
6749,34,1.52681175,367,5698,N,56.6666666666667,1,6
6598,35,1.75978575,423,6749,N,58.3333333333333,1,6
5898,36,1.84299075,443,6598,N,60,1,6
6494,37,1.99692,480,5898,N,61.6666666666667,1,6
6443,38,1.01926125,245,6494,Y,63.3333333333333,2,6
7020,39,0.96933825,233,6443,N,65,2,6
7149,40,0.90277425,217,7020,N,66.6666666666667,2,6
7805,41,0.9568575,230,7149,N,68.3333333333333,2,6
7389,42,1.0567035,254,7805,N,70,2,6
8047,43,0.898614,216,7389,N,71.6666666666667,2,6
9888,44,0.98597925,237,8047,N,73.3333333333333,2,6
8653,45,0.981819,236,9888,N,75,2,6
8236,46,0.96933825,233,8653,N,76.6666666666667,2,6
8704,47,1.08582525,261,8236,N,78.3333333333333,2,6
9265,48,1.16070975,279,8704,N,80,2,6
9308,49,1.27719675,307,9265,N,81.6666666666667,2,6
10211,50,1.547613,372,9308,N,83.3333333333333,2,6
9635,51,1.3396005,322,10211,N,85,2,6
10918,52,1.5060105,362,9635,N,86.6666666666667,2,6
11279,53,1.5725745,378,10918,N,88.3333333333333,2,6
10569,54,1.4893695,358,11279,N,90,2,6
11668,55,1.747305,420,10569,N,91.6666666666667,2,6
12068,56,1.6641,400,11668,N,93.3333333333333,2,6
12807,57,0.9235755,222,12068,Y,95,3,6
12916,58,0.9235755,222,12807,N,96.6666666666667,3,6
13361,59,0.91109475,219,12916,N,98.3333333333333,3,6
14754,60,0.91941525,221,13361,N,100,3,6
13808,61,1.14406875,275,14754,N,101.666666666667,3,6
14291,62,1.12742775,271,13808,N,103.333333333333,3,6
15794,63,1.20231225,289,14291,N,105,3,6
15283,64,1.24391475,299,15794,N,106.666666666667,3,6
16966,65,1.4061645,338,15283,N,108.333333333333,3,6
17779,66,1.3728825,330,16966,N,110,3,6
16829,67,1.5559335,374,17779,N,111.666666666667,3,6
17869,68,1.6724205,402,16829,N,113.333333333333,3,6
2333,0,0.5408325,130,NA,N,0,0,7
2054,1,0.565794,136,2333,N,1.66666666666667,0,7
2506,2,0.549153,132,2054,N,3.33333333333333,0,7
2059,3,0.56163375,135,2506,N,5,0,7
2000,4,0.4409865,106,2059,N,6.66666666666667,0,7
2001,6,0.33698025,81,2000,N,10,0,7
2112,7,0.5408325,130,2001,N,11.6666666666667,0,7
2774,11,0.5408325,130,2112,N,18.3333333333333,0,7
2672,12,0.582435,140,2774,N,20,0,7
2946,13,0.865332,208,2672,N,21.6666666666667,0,7
3059,15,0.59491575,143,2946,N,25,0,7
3357,16,0.565794,136,3059,N,26.6666666666667,0,7
3205,17,0.60323625,145,3357,N,28.3333333333333,0,7
3514,18,0.599076,144,3205,N,30,0,7
3298,19,0.6406785,154,3514,N,31.6666666666667,0,7
4148,20,0.56163375,135,3298,N,33.3333333333333,0,7
3835,21,0.682281,164,4148,N,35,0,7
3577,22,0.65315925,157,3835,N,36.6666666666667,0,7
3692,23,0.58659525,141,3577,N,38.3333333333333,0,7
4030,24,0.5408325,130,3692,N,40,0,7
4627,25,0.48674925,117,4030,N,41.6666666666667,0,7
4675,26,0.5241915,126,4627,N,43.3333333333333,0,7
5435,27,0.532512,128,4675,N,45,0,7
5324,28,0.6073965,146,5435,N,46.6666666666667,0,7
4647,29,0.6073965,146,5324,N,48.3333333333333,0,7
4884,30,0.66980025,161,4647,N,50,0,7
4790,31,0.57827475,139,4884,N,51.6666666666667,0,7
4824,32,0.56995425,137,4790,N,53.3333333333333,0,7
5618,33,0.66147975,159,4824,N,55,0,7
6664,34,0.71140275,171,5618,N,56.6666666666667,0,7
6246,35,0.58659525,141,6664,N,58.3333333333333,0,7
5808,36,0.52003125,125,6246,N,60,0,7
6289,37,0.66564,160,5808,N,61.6666666666667,0,7
6210,38,0.57827475,139,6289,N,63.3333333333333,0,7
6904,39,0.532512,128,6210,N,65,0,7
7043,40,0.59491575,143,6904,N,66.6666666666667,0,7
7521,41,0.60323625,145,7043,N,68.3333333333333,0,7
7281,42,0.56163375,135,7521,N,70,0,7
7894,43,0.57827475,139,7281,N,71.6666666666667,0,7
9775,44,0.64483875,155,7894,N,73.3333333333333,0,7
8459,45,0.56163375,135,9775,N,75,0,7
7918,46,0.61987725,149,8459,N,76.6666666666667,0,7
8132,47,0.5408325,130,7918,N,78.3333333333333,0,7
8847,48,0.63651825,153,8132,N,80,0,7
8832,49,0.56995425,137,8847,N,81.6666666666667,0,7
9967,50,0.5574735,134,8832,N,83.3333333333333,0,7
9385,51,0.57827475,139,9967,N,85,0,7
10648,52,0.5075505,122,9385,N,86.6666666666667,0,7
10996,53,0.50339025,121,10648,N,88.3333333333333,0,7
10283,54,0.532512,128,10996,N,90,0,7
11358,55,0.52003125,125,10283,N,91.6666666666667,0,7
11746,56,0.51171075,123,11358,N,93.3333333333333,0,7
12148,57,0.5741145,138,11746,N,95,0,7
12346,58,0.532512,128,12148,N,96.6666666666667,0,7
13013,59,0.582435,140,12346,N,98.3333333333333,0,7
14387,60,0.5408325,130,13013,N,100,0,7
13452,61,0.532512,128,14387,N,101.666666666667,0,7
13909,62,0.549153,132,13452,N,103.333333333333,0,7
15400,63,0.5574735,134,13909,N,105,0,7
14875,64,0.599076,144,15400,N,106.666666666667,0,7
15929,65,0.67812075,163,14875,N,108.333333333333,0,7
16472,66,0.632358,152,15929,N,110,0,7
16125,67,0.56995425,137,16472,N,111.666666666667,0,7
17512,68,0.57827475,139,16125,N,113.333333333333,0,7
2602,0,1.3229595,318,NA,N,0,0,8
2489,1,1.41864525,341,2602,N,1.66666666666667,0,8
2662,2,1.72650375,415,2489,N,3.33333333333333,0,8
2594,3,1.82634975,439,2662,N,5,0,8
2451,4,1.80970875,435,2594,N,6.66666666666667,0,8
2447,5,1.91787525,461,2451,N,8.33333333333333,0,8
2204,6,1.7722665,426,2447,N,10,0,8
2629,7,1.02758175,247,2204,Y,11.6666666666667,1,8
2889,11,1.1232675,270,2629,N,18.3333333333333,1,8
2879,12,1.12742775,271,2889,N,20,1,8
3114,15,1.264716,304,2879,N,25,1,8
3457,16,1.36872225,329,3114,N,26.6666666666667,1,8
3362,17,1.50185025,361,3457,N,28.3333333333333,1,8
3573,18,1.6391385,394,3362,N,30,1,8
3415,19,1.73482425,417,3573,N,31.6666666666667,1,8
4207,20,1.7389845,418,3415,N,33.3333333333333,1,8
3981,21,0.96101775,231,4207,Y,35,2,8
3982,22,0.965178,232,3981,N,36.6666666666667,2,8
3917,23,0.91941525,221,3982,N,38.3333333333333,2,8
4127,24,0.97765875,235,3917,N,40,2,8
4969,25,0.91941525,221,4127,N,41.6666666666667,2,8
5144,26,0.948537,228,4969,N,43.3333333333333,2,8
5506,27,0.9568575,230,5144,N,45,2,8
5408,28,0.981819,236,5506,N,46.6666666666667,2,8
5046,29,0.981819,236,5408,N,48.3333333333333,2,8
5322,30,1.28551725,309,5046,N,50,2,8
5163,31,1.2397545,298,5322,N,51.6666666666667,2,8
5237,32,1.49352975,359,5163,N,53.3333333333333,2,8
5702,33,1.56841425,377,5237,N,55,2,8
6753,34,1.514331,364,5702,N,56.6666666666667,2,8
6610,35,0.9734985,234,6753,Y,58.3333333333333,3,8
5902,36,0.9235755,222,6610,N,60,3,8
6498,37,0.9069345,218,5902,N,61.6666666666667,3,8
6450,38,0.915255,220,6498,N,63.3333333333333,3,8
7023,39,1.015101,244,6450,N,65,3,8
7154,40,0.965178,232,7023,N,66.6666666666667,3,8
7819,41,0.91941525,221,7154,N,68.3333333333333,3,8
7395,42,0.981819,236,7819,N,70,3,8
8051,43,0.94437675,227,7395,N,71.6666666666667,3,8
9894,44,1.081665,260,8051,N,73.3333333333333,3,8
8671,45,1.16070975,279,9894,N,75,3,8
8243,46,1.03590225,249,8671,N,76.6666666666667,3,8
8349,47,1.1565495,278,8243,N,78.3333333333333,3,8
10026,50,1.53513225,369,8349,N,83.3333333333333,3,8
10719,52,1.64329875,395,10026,N,86.6666666666667,3,8
11072,53,1.697382,408,10719,N,88.3333333333333,3,8
10356,54,1.57673475,379,11072,N,90,3,8
11443,55,1.580895,380,10356,N,91.6666666666667,3,8
11833,56,1.75978575,423,11443,N,93.3333333333333,3,8
12281,57,0.782127,188,11833,Y,95,4,8
12570,58,0.8902935,214,12281,N,96.6666666666667,4,8
13100,59,0.82788975,199,12570,N,98.3333333333333,4,8
14475,60,1.031742,248,13100,N,100,4,8
13540,61,0.8902935,214,14475,N,101.666666666667,4,8
14006,62,0.7238835,174,13540,N,103.333333333333,4,8
15500,63,0.81124875,195,14006,N,105,4,8
14977,64,0.881973,212,15500,N,106.666666666667,4,8
2450,0,1.730664,416,NA,N,0,0,9
2298,1,1.697382,408,2450,N,1.66666666666667,0,9
2637,2,1.63497825,393,2298,N,3.33333333333333,0,9
2815,11,1.4727285,354,2637,N,18.3333333333333,0,9
2754,12,1.46856825,353,2815,N,20,0,9
2966,13,1.30215825,313,2754,N,21.6666666666667,0,9
3078,15,1.47688875,355,2966,N,25,0,9
3420,16,1.47688875,355,3078,N,26.6666666666667,0,9
3233,17,1.47688875,355,3420,N,28.3333333333333,0,9
3533,18,1.41032475,339,3233,N,30,0,9
3348,19,1.45192725,349,3533,N,31.6666666666667,0,9
4170,20,1.50185025,361,3348,N,33.3333333333333,0,9
3901,21,1.55177325,373,4170,N,35,0,9
3672,22,1.564254,376,3901,N,36.6666666666667,0,9
3756,23,1.44360675,347,3672,N,38.3333333333333,0,9
4085,24,1.614177,388,3756,N,40,0,9
4766,25,1.6641,400,4085,N,41.6666666666667,0,9
4841,26,1.5060105,362,4766,N,43.3333333333333,0,9
5464,27,1.6224975,390,4841,N,45,0,9
5356,28,1.67658075,403,5464,N,46.6666666666667,0,9
4812,29,1.530972,368,5356,N,48.3333333333333,0,9
5065,30,1.5559335,374,4812,N,50,0,9
4983,31,1.547613,372,5065,N,51.6666666666667,0,9
5011,32,1.32711975,319,4983,N,53.3333333333333,0,9
5647,33,1.53513225,369,5011,N,55,0,9
6695,34,1.048383,252,5647,N,56.6666666666667,0,9
6337,35,1.30215825,313,6695,N,58.3333333333333,0,9
5837,36,1.41032475,339,6337,N,60,0,9
6404,37,1.51849125,365,5837,N,61.6666666666667,0,9
6318,38,1.4560875,350,6404,N,63.3333333333333,0,9
6956,39,1.2397545,298,6318,N,65,0,9
7082,40,1.27719675,307,6956,N,66.6666666666667,0,9
7601,41,1.431126,344,7082,N,68.3333333333333,0,9
7321,42,1.42696575,343,7601,N,70,0,9
7966,43,1.24391475,299,7321,N,71.6666666666667,0,9
9813,44,1.281357,308,7966,N,73.3333333333333,0,9
8500,45,1.4228055,342,9813,N,75,0,9
8144,46,1.5226515,366,8500,N,76.6666666666667,0,9
8620,47,1.42696575,343,8144,N,78.3333333333333,0,9
9182,48,1.43528625,345,8620,N,80,0,9
9183,49,1.49352975,359,9182,N,81.6666666666667,0,9
10149,50,1.40200425,337,9183,N,83.3333333333333,0,9
9573,51,1.4560875,350,10149,N,85,0,9
10848,52,1.54345275,371,9573,N,86.6666666666667,0,9
11207,53,1.4560875,350,10848,N,88.3333333333333,0,9
10496,54,1.55177325,373,11207,N,90,0,9
11596,55,1.46024775,351,10496,N,91.6666666666667,0,9
11993,56,1.4560875,350,11596,N,93.3333333333333,0,9
12553,57,1.49769,360,11993,N,95,0,9
12825,58,1.431126,344,12553,N,96.6666666666667,0,9
13281,59,1.53513225,369,12825,N,98.3333333333333,0,9
14668,60,1.42696575,343,13281,N,100,0,9
13723,61,1.481049,356,14668,N,101.666666666667,0,9
14203,62,1.1731905,282,13723,N,103.333333333333,0,9
15704,63,1.4893695,358,14203,N,105,0,9
16675,65,1.248075,300,15704,N,108.333333333333,0,9
17506,66,1.464408,352,16675,N,110,0,9
17308,67,1.47688875,355,17506,N,111.666666666667,0,9
18133,68,1.481049,356,17308,N,113.333333333333,0,9
2302,0,1.0067805,242,NA,N,0,0,10
2482,1,1.02758175,247,2302,N,1.66666666666667,0,10
2409,2,1.2231135,294,2482,N,3.33333333333333,0,10
2575,3,1.16070975,279,2409,N,5,0,10
2427,4,1.10246625,265,2575,N,6.66666666666667,0,10
